true_label,iso_forest_scaled,oc_svm_scaled,autoencoder_scaled,combined_risk_score
0,13.647450129826424,18.484945889765253,8.724929727784381e-07,10.71079896402822
0,29.698243115346546,31.67819135909744,1.1775915274771608e-06,20.458811884011837
0,8.683569498306905,19.899163348305343,1.7191647381326424e-07,9.527577672842908
0,6.876139011517711,22.825472713062368,1.4548198810839977e-07,9.900537290020688
0,4.606577551057264,20.423017586665683,3.859894286462584e-07,8.343198507904125
0,35.92630456076488,48.1684020223578,4.3320137495465175e-06,28.031570305045477
0,3.547037918977641,18.553840118827907,2.9951441137331704e-07,7.366959445773319
0,14.305813056217517,24.33575953947726,1.263431777658933e-06,12.88052461970885
0,29.793706072557775,21.20564313256332,9.160254689033627e-06,16.999786121791928
0,13.375088999626971,27.974512048074846,1.4289534588617785e-06,13.78320082555176
0,42.982294591613396,21.133145497331792,1.3287920673763627e-05,21.371817792288624
0,43.68446156992215,36.66340949759403,2.6522511899843246e-06,26.782624573255788
0,35.46458460143434,24.695564070770782,2.271489980987784e-06,20.053383647898368
0,24.361057837563703,15.100006199408236,2.944963223517872e-06,13.153688993978387
0,79.8938555186288,91.84718165413727,1.4397660190188299e-05,57.24701719014209
0,16.75979942140444,27.62282351870165,6.223139434940531e-07,14.79420785414001
0,5.822621067798168,21.96720721820971,7.625991193954507e-07,9.263276349535664
0,5.492544148161547,14.56523452078157,2.2370771437983124e-06,6.68592696867342
0,6.438747787366404,22.32616771133278,1.435908005544466e-06,9.588305644869061
0,19.298823220533677,24.90855967780059,8.423085332183467e-07,14.735794580214266
0,11.317279235573162,29.143285273818638,9.81765871115987e-07,13.486855163719225
0,22.421237098479818,26.438726945907202,5.719283985276021e-07,16.28665487210514
0,63.97124872463862,66.1395647756364,2.1846388774733263e-05,43.37027844888792
0,35.75644788320904,25.18503981775219,9.4151674343399e-06,20.31383237204289
0,25.586341884580378,18.023610274017372,2.8121678680200694e-06,14.536651656921874
0,13.948683106917981,29.085113443778372,9.589518347829812e-07,14.344599169882729
0,31.2062301949749,14.61728444464549,1.770687216498253e-06,15.274505470102538
0,14.552825801011432,17.747921495955534,9.13601503945446e-07,10.76691607018949
0,11.06327166285227,29.62253701755207,4.7206938369849085e-07,13.561936384157905
0,9.460694449344492,24.50997688826935,4.917071704694046e-07,11.323557276440338
0,0.9751575557038089,20.157491538992385,4.370832345278885e-07,7.0442165105931425
0,5.813190925213245,22.83745826772688,5.859883757118711e-07,9.550216592976167
0,36.69674384273116,28.75615102498823,1.3228521004008288e-05,21.81763603208013
0,23.63789014568464,16.255363494577956,1.5487362775075945e-06,13.297751729666293
0,88.70863842249183,98.96842458997016,0.021728352755916922,62.56626378840597
0,28.095291344797847,19.290648028501913,2.577513352454886e-06,15.795313983604371
0,4.264971593487303,15.068035819618473,2.8662147414762726e-07,6.444335899909084
0,11.564391879457064,29.664940203360374,1.4018230446796127e-06,13.743111161546826
0,18.32616478794577,23.15419748174503,1.8090538455132007e-06,13.826788026248217
0,10.333938629529687,31.019404818659417,7.630479851192195e-07,13.784448070412365
0,62.027660886009414,24.316365142773773,6.0554960772544046e-05,28.78136219458132
0,4.838710944586429,19.17496282953601,5.62406093925285e-07,8.004558112176177
0,39.10334749130621,37.56418874374441,3.331631765765605e-06,25.55584652222746
0,34.378021208351974,34.01411730018722,2.3859800642736605e-06,22.797380298173092
0,15.455849535092025,28.52519220973113,1.0768353548900857e-06,14.660347607219505
0,50.75505254923473,41.2382016706134,3.229776172580239e-06,30.664419149874764
0,11.547937854456842,25.488724884972093,8.86050768837767e-07,12.345554541826568
0,30.233912269861644,17.55721928939307,1.1279112220953853e-06,15.930377562388644
0,32.35962518502181,23.94713740555224,1.2833974424579483e-06,18.76892129132383
0,15.678559380985654,18.901188388132898,9.129071309153389e-07,11.526582894008563
0,29.1993071121066,33.52169660840626,1.1359893142751275e-06,20.907001618834055
0,4.045744917105167,12.41131728271703,2.4189698231541636e-07,5.485687480573059
0,39.162562428800484,27.265222987765203,2.4332550803135413e-06,22.142595949940254
0,26.3863679889155,28.904744941473147,1.6911677758186843e-06,18.43037154051881
0,31.4457891836427,20.487878246552334,1.859737596346583e-05,17.311228675857
0,12.726927651372064,28.553168706383598,1.6340303137385031e-06,13.760032663928657
0,44.57390774651081,41.58701155078426,1.3878858493843909e-06,28.720306895060304
0,38.010760600940785,45.648799440132706,1.1089093888247302e-06,27.886520383327625
0,74.49471755344761,81.85131111747984,4.16505243615635e-05,52.115356773817275
0,19.793739032467553,18.006149760850043,1.5272768084725774e-06,12.599963440198133
0,11.08256206870761,14.558993292002887,9.89169250833224e-07,8.547185449959917
0,10.964407416751158,22.211171304341466,5.138059253593129e-07,11.058526411632847
0,20.154381564763156,26.972687114063998,1.4126843040484082e-06,15.709023363837154
0,17.694700269756343,27.768761406781056,1.6634384688738543e-06,15.154487779991955
0,7.761865682827743,22.114087966547658,7.479866221849269e-07,9.95865146578734
0,34.54360034208895,27.413302441366948,0.009522219982165191,20.655475001146023
0,14.208547866423887,23.276068845110366,1.2291168363840192e-06,12.494872646883694
0,17.818789573890978,23.01245681755959,2.618476428751613e-06,13.61041633664233
0,8.915706008785444,28.38973984354114,9.233946500094803e-07,12.435148925240412
0,48.171882572789855,32.4779249056593,1.3395500048651117e-05,26.883273624649735
0,29.052896848896054,19.94966351137112,2.423341136797854e-06,16.334187594536104
0,38.71967254427771,33.84764687522595,1.0311969303892881e-05,24.189109910490988
0,16.71715905595101,20.069020117664387,1.692054494783518e-06,12.262060288556631
0,42.09691129738458,29.347513851483235,3.709753744655182e-06,23.814809619540522
0,10.061078215783148,18.208264207820683,8.506251430245442e-07,9.423114424742991
0,24.546280857257933,15.200915441571695,1.99387975119018e-06,13.249066097569793
0,22.960426404658143,21.299711978393315,2.5760822084743885e-06,14.753380319711221
0,12.892751365987575,20.182257362420938,7.206935861259653e-07,11.0250031497007
0,9.441277125113992,27.030119355151648,1.6899482372144741e-06,12.157132723404624
0,10.29401993821152,21.983953063750118,4.4896215878694984e-07,10.759324483641267
0,5.3929018738577135,24.69659696559532,6.900728507861192e-07,10.029833176508628
0,17.589785255700544,29.67014187447738,5.423804036642724e-07,15.753309224186111
0,66.48393166668895,58.84567549075831,1.51141677854238e-05,41.77654075720501
0,32.189975330061074,24.579520670790156,4.800874574411704e-06,18.923166933908604
0,37.094278235810016,29.873516392172682,8.606866844473696e-07,22.322598496223126
0,32.689319667651574,22.985569894508963,0.0012645308075233705,18.558718030989354
0,18.35930199478442,21.542238493868155,4.57401163141773e-06,13.300515020888069
0,30.85980448097361,17.86802993660678,5.591772629134584e-06,16.242613336451008
0,13.597701646288622,16.529489366318412,8.398007255696031e-07,10.042397284135921
0,27.35334274133138,29.68432689240748,2.05422862078393e-06,19.012557229322493
0,62.200281299760576,50.69078352355865,1.577828075360898e-05,37.630360200533325
0,3.4390024473027423,21.078387222316206,7.182315974148685e-07,8.172463462616848
0,3.5318518608366163,18.441413010514747,1.0863824806499494e-06,7.324421985911282
0,38.28246843564486,22.3021540090831,5.827949303650587e-06,20.194876090892418
0,30.79681690749946,28.019312152252645,8.461565126517435e-06,19.60537917377241
0,2.3827626634950745,12.331991565956404,1.0039553117934037e-06,4.904918411135597
0,8.315814478320297,21.037002764682537,1.0071675556820566e-06,9.784272750056795
0,34.870770126985896,27.414454089244057,5.37774164793166e-06,20.761743197990533
0,8.807239827283937,18.588628692984976,1.2757224177817661e-06,9.131956598663777
0,2.4967339868832332,20.35688344932209,9.664661828043168e-07,7.617872800890502
0,4.279674389050902,19.362152033582124,1.1356947933904066e-06,7.880609186109273
0,51.31290016841269,87.28505377376646,1.5649899165738223e-05,46.19932319735943
0,9.514470377944436,24.253340841366235,1.0217344673291099e-06,11.255937413681714
0,5.070301481323171,25.964079709153065,3.860594486416491e-07,10.344793858845227
0,13.868819843485298,14.670752716161752,9.356158881643058e-07,9.513191165087646
0,5.247256797895323,20.197381672069145,9.346217022315098e-07,8.48154646819539
0,8.3042664295778,22.340502585335777,3.261904494098046e-07,10.214923113701342
0,55.94368846586448,61.25107824688784,2.010862624630641e-06,39.064922907871654
0,2.7580952086036055,20.167387693333936,7.521999984468151e-07,7.641827884712513
0,12.489065337984062,23.688741883243196,7.626024395698855e-07,12.059269327943232
0,33.817452197059744,21.400192528878023,6.145415401002005e-06,18.405883623784387
0,19.04423702858771,27.09641476229433,1.8958824914096296e-06,15.380217895588176
0,8.756452079402962,23.961566356822146,7.627701671662364e-07,10.906006399665094
0,4.678864154561645,14.594448143999191,1.1281741204672388e-06,6.424437808911652
0,5.026414999047552,18.294244267046817,1.3111891852932243e-06,7.7735535257611845
0,28.366566367774,19.248573765719858,3.874146024100035e-06,15.871714669213292
0,17.93812291021232,12.446521404528987,1.09131560959182e-06,10.128215135352306
0,5.6467333631289085,18.03421412675833,1.0723871696043682e-06,7.893649520758136
0,1.6418608360476643,16.6540099493959,4.341320765469108e-07,6.098623739858546
0,5.419681960755591,23.6013968533178,1.0637429338272525e-06,9.673693292605442
0,5.032339785039142,21.678963303556444,1.0258374411011607e-06,8.903768038144342
0,32.319046208885084,15.28839131771003,1.25937068351773e-06,15.869146261988599
0,33.435262929428525,20.89757710731476,2.726886063652981e-06,18.11094758787645
0,6.52649254906733,16.121388150919348,5.615532365448714e-07,7.549293753846638
0,5.32369578537202,25.699936349066103,1.2341405338446313e-06,10.341211122859553
0,12.95096344326769,22.191962447053136,1.8822847907647512e-06,11.714309257535206
0,17.584817408548563,22.135129807864317,1.207605855629173e-06,13.239982808006244
0,6.398788373192586,23.68711433983521,1.0352732461222391e-06,10.028634582767015
0,14.320968166735515,18.947221656214534,1.5356360257491887e-06,11.089397119528691
0,62.65163309078747,82.76811351416227,1.7762426427093913e-05,48.4732547891254
0,40.153418624310454,25.53304432652601,2.3358577965034922e-06,21.89548842889809
0,2.891361441870738,24.223482503695028,3.2228816093255824e-07,9.038281422617976
0,38.18305221571855,27.415174568063254,8.917640523433554e-06,21.866078567140775
0,6.812513470928448,17.969387517568425,1.653003400488783e-06,8.260634213833425
0,2.6213589497771337,18.38195370505746,6.662822553874471e-07,7.0011044403722815
0,6.76139911909609,20.003527393754723,8.219600492589142e-07,8.921642444936955
0,5.897406435756277,20.929381975865823,1.1325261019380048e-06,8.942263181382733
0,27.235981659261228,22.385565123007968,3.697544588211364e-06,16.54051682660459
0,10.399877617413884,27.535588345803696,1.9021159841329752e-06,12.645155955111187
0,4.078552369514942,20.724250671678096,1.6566180338506452e-06,8.267601565937023
0,4.534963279601663,18.640531996582375,2.1306194186439636e-07,7.725165163081993
0,6.13882491062593,20.40555382360006,1.049764696878362e-06,8.848126594663562
0,8.34726572593661,28.662684307498772,5.663861313532564e-07,12.336650199940506
0,4.381364523143083,22.105047929347492,2.436577857797181e-06,8.828804963022812
0,9.958710700171903,27.053985155729027,6.906986103472237e-07,12.33756551553318
0,16.06837261756334,20.2159374116087,1.1755769739883398e-05,12.094773928313927
0,15.509656985941447,25.70082653874855,8.783108374572918e-07,13.736828134333612
0,20.962922836335395,30.324764161567074,1.5074951008998228e-06,17.095896168465856
0,14.464124373452211,17.418624337088783,2.5361325466601015e-06,10.627583748891182
0,2.1115901461042723,20.642614764641475,1.1086540660858516e-06,7.584735339799938
0,7.8415943433920265,17.44888636389836,1.2397768909944067e-06,8.430160649022426
0,8.088746692050583,27.193495029371505,7.638722457055592e-07,11.76074749509811
0,11.722014926897053,31.3555310717292,8.012915722719999e-07,14.359182266639273
0,2.1977972988463876,17.00882949557239,1.3152119427686954e-06,6.402209369876907
0,12.595731473684133,18.198878417727908,7.278222655094272e-07,10.264870206411436
0,29.566780839436152,33.55577338668693,3.1759866182561467e-06,21.040852467369902
0,9.360362492227587,18.01304790937693,3.830171446195377e-07,9.124470261540553
0,22.09864608472415,22.45599477936115,7.07523928026421e-07,14.85154719053641
0,29.49739361720209,17.803376786978,3.187294317102542e-06,15.766924530491467
0,11.214184473546212,20.620703432290686,7.766381582531345e-07,10.611629560825019
0,4.06975252704453,18.194369980321355,9.505079232138302e-07,7.421374485957936
0,20.78926338147058,26.234940757359375,3.320426592170137e-06,15.674735819752184
0,5.431113752258355,16.61295407251226,4.606920637246021e-07,7.348022761820893
0,1.324521444475508,19.130265948898867,7.1147381545045e-07,6.818262701616064
0,13.361963034768634,26.56475090687218,1.3309732396915826e-06,13.30890509087135
0,3.5048056407518664,24.498268540489377,8.948877566683584e-07,9.334358358709666
0,14.807283926408962,23.381782051684638,7.491523875316251e-06,12.72969115653916
0,8.368870319729696,22.08636224923286,9.422909283963516e-07,10.151744503751162
0,38.54028047366179,28.717524329452015,1.2715431071462587e-06,22.419268691552304
0,0.5826137056777048,14.958806094713385,1.2847216746421465e-06,5.1804736950375885
0,14.174111687002883,26.64233747128905,1.1244221353905128e-06,13.605483427571356
0,23.565552721429402,23.253802947176663,2.774585217888343e-06,15.606452814397095
0,3.500405185777818,21.2560707532735,5.342400648124926e-07,8.252158824430461
0,3.612258404339941,27.383049619965465,1.0693124893106916e-06,10.331769697872632
0,9.82811861862553,16.178617867359126,1.126836457802527e-06,8.668912537607037
0,51.95892984632506,41.09166810544191,1.3608367299532226e-05,31.01687052004476
0,7.11700059082508,12.269726864315745,5.850707719333421e-07,6.462242680070532
0,2.782130764867635,20.736482577134026,5.92154649934204e-07,7.839537978052103
0,9.374332430314466,24.184300930531684,1.297777813013168e-06,11.186211552874655
0,14.56674618872098,20.122674277011967,9.392801110270514e-07,11.563140468337687
0,10.145506085143605,24.434636309426836,1.4413808043112909e-06,11.52671461198375
0,0.55472283370792,20.50325687273446,6.339249058448115e-07,7.019326780122429
0,18.110063245572785,22.151481093286392,7.065676001565052e-06,13.420517134845062
0,1.3320694988166546,11.968658985015562,4.217984394887349e-07,4.433576301876886
0,3.9839019028029594,11.62895069468187,8.222542243311556e-07,5.204284473246351
0,21.37267081150145,34.74534442427349,1.4565700705737547e-06,18.706005564115003
0,4.7845187087277825,20.21231591110641,5.071856094150072e-07,8.332278375673267
0,25.552414054493184,39.72245787733822,1.4604449582793276e-06,21.75829113075879
0,3.3249022465575524,17.058687846893456,1.5040991862902612e-06,6.794530532516731
0,2.144938959013186,20.49900256274217,1.2312240503978725e-06,7.547980917659802
0,3.4251476072180953,23.563302447938163,3.7044746746686895e-07,8.996150141867908
0,18.11496440087817,16.000753996740073,1.3562108358935669e-06,11.371906584609691
0,52.77369947052585,71.41090316305703,7.272370413224092e-06,41.39486996865109
0,6.381852905717102,19.913049013457805,4.7350741487311754e-07,8.76496746422744
0,47.176582567925365,35.39181228317486,1.2260618778395069e-05,27.522802370573
0,13.400651858263037,20.224774404740696,2.828895695812303e-07,11.208475515297769
0,4.15749665654995,21.08205112108177,7.392742350191849e-07,8.41318283896865
0,6.779597139500629,17.642466759632576,4.819165223939901e-07,8.140688127016576
0,39.52851221352148,34.356506797634864,1.2666596297601405e-05,24.628343892584212
0,4.139126643220306,16.495955995579557,3.927220206526914e-07,6.878361010507295
0,5.401055682550196,20.486162904871826,8.128057223914804e-07,8.629073133409248
0,1.6835129029286664,15.47297509594198,8.954949512455012e-07,5.7188296314552
0,3.183026450510878,19.09163053456345,7.622207950452069e-07,7.424885915765041
0,43.69332244722049,44.381074524440685,5.735889951304364e-06,29.358134235850375
0,30.264867681634065,21.358814421533022,7.373390918047366e-06,17.207896492186
0,7.09179732222515,21.76946508954744,1.3193188231978796e-06,9.62042124369714
0,11.233929036950977,18.292451123521634,5.718669546389421e-07,9.842126910779855
0,16.08332023669641,12.865660343788926,7.959638372664582e-07,9.64966045881639
0,7.224457211627894,21.670166610621855,1.3802494881458638e-06,9.631541734166413
0,8.673894624015906,26.57948560530888,3.0418731569409874e-07,11.751126844504034
0,8.035602649053834,20.800890106908263,1.1982919893378665e-06,9.612164651418029
0,4.832043130020616,17.213258724794475,2.210498788165121e-06,7.348434688437959
0,18.828459541935082,25.095995312272862,5.312703949699504e-07,14.64148512849278
0,6.995806039175053,14.998233147078418,1.0134112147881933e-06,7.331346733221562
0,4.876521599418729,20.171376511154484,1.4136598294126033e-06,8.349299841411016
0,33.20680067881817,21.535927409996525,2.681025774916204e-06,18.247576923280157
0,8.286395358090026,17.742870895285595,5.6310389914624e-07,8.67642227215984
0,10.138701623219777,26.734630831628593,3.584131527873616e-07,12.29111093775384
0,5.061439172269325,18.137794520653774,7.717762731278002e-07,7.733078154899791
0,33.094087408122455,21.20730101644135,2.331918859989479e-06,18.10046358549422
0,5.108259145049282,23.02544496741409,5.905951323551587e-07,9.377901567686168
0,7.236466129041517,15.00903968155706,1.577675790013894e-06,7.415169129424789
0,4.762803285022354,18.529471584910777,4.413416397452927e-07,7.7640917704249235
0,23.755190004089684,14.28664658753392,1.423942841316673e-06,12.680612671855483
0,27.158743093706295,25.215488691765902,1.0981283505950424e-06,17.45807762786685
0,8.4665144988516,24.418613152741845,2.239435477826319e-07,10.961709291845663
0,12.006764050828469,11.943942626304334,1.10341893142432e-06,7.983569260183912
0,7.27391104629774,21.219005302735493,1.5309828074940384e-06,9.49763929333868
0,8.083684408664311,15.850804894496722,1.2355199370783676e-06,7.978163512893658
0,15.067083505027403,18.04777128304261,1.709846830135258e-06,11.038285499305614
0,15.010753850679698,20.456249640221213,1.660176088648555e-06,11.822335050359
0,0.443952989763176,15.120714263937716,3.698629518605193e-07,5.188222541187948
0,4.78165394570399,17.869603529051155,5.156333500585602e-07,7.550419330129498
0,11.23551308536846,18.167339679793457,1.559680019543609e-06,9.800951441613979
0,25.524812243943217,13.837613983608325,1.8753100231738576e-06,13.120809367620522
0,48.67837290760211,36.02080188681617,2.0882010604512722e-05,28.233065225476295
0,7.004776508055944,15.496055246594324,2.0316373109423963e-06,7.500277928762526
0,8.536450253818693,23.729828379248296,7.850388805942812e-07,10.755426472701956
0,8.099730775949594,26.50933522200229,1.6724914589673229e-06,11.53635589014778
0,6.324131153819201,22.81722467255148,1.2282252347193218e-06,9.713785684865305
0,45.80275224756033,36.89767477764167,1.3707712460587693e-05,27.566813577638154
0,33.10975345000545,19.98883096969645,4.152621345798686e-06,17.69952952410775
0,6.4648128726207235,16.92939522352401,3.421124720492608e-07,7.798069479419069
0,15.457484890324707,20.226154318561544,1.7798661576153483e-06,11.894546996250803
0,3.8496789014612056,20.560932253844683,8.517684815514464e-07,8.136870669024791
0,6.770913954596517,25.080702106978954,4.2586436508498063e-07,10.617205495813279
0,16.180007827861072,14.654456236569297,1.3400738829453993e-06,10.278155134834751
0,32.57185591952991,24.15299617355012,6.884543441728507e-06,18.90828632587449
0,2.2715473269941153,20.229183351821163,1.194747981446738e-06,7.50024395785442
0,13.172717026076395,20.308881990573987,2.160455131520658e-06,11.160533725701837
0,12.741774044792553,24.80733727362322,4.889256663248623e-07,12.516370602447145
0,2.6828139567611724,13.900319907583125,1.0450027725919217e-06,5.527711636449023
0,4.399748664779922,19.176940219302484,1.1573179882105177e-06,7.858896680466799
0,2.1003265072121513,18.72156492708116,3.350343793107808e-07,6.940630589775897
0,2.040600248796517,17.967605178323744,9.315871206177738e-07,6.669402119569127
0,14.261685547294272,18.399082091563027,5.485459186125252e-07,10.886922729134406
0,13.106483259710325,23.363165850017996,8.865232691345056e-07,12.15654999875053
0,2.595254800877832,18.356015732976967,1.388791648444194e-06,6.983757307548816
0,60.00907133540129,79.89345738144692,3.0328410863578335e-06,46.63417724989643
0,6.877327322728301,15.694779155766502,5.405357675490907e-07,7.52403567301019
0,55.451300687603045,94.57491393120779,1.0414780844212982e-05,50.00874167786389
0,13.471800712707696,22.58618076118226,1.2395744875621324e-06,12.019327571154813
0,7.455592256507951,10.631182202238142,8.417427636079285e-07,6.028925100162952
0,8.78408556519606,28.805144010209155,6.312041120100497e-07,12.529743402203108
0,8.50826561494063,28.268452633883577,1.6166475361065796e-06,12.258906621823916
0,6.991537828800384,16.264828717439674,9.256549095770437e-07,7.752122490631656
0,12.782494433038464,24.015103388261327,8.575095359401884e-07,12.265866226269774
0,12.582732132809069,16.211962827970584,1.4207365208511041e-07,9.598231700951102
0,7.9273866206338415,15.837322429166761,8.115161338159085e-07,7.921569953772245
0,6.159553353229237,22.11134928036114,1.0828391667576803e-06,9.42363457214318
0,9.182742009829667,14.9572483421876,1.3879941802041446e-06,8.04666391333715
0,26.53274002202057,18.523323914012042,2.8994362999641037e-06,15.018688945156306
0,29.71682903784693,21.139667980516823,2.500777834678974e-06,16.95216650638053
0,60.377839671185505,97.73987241392174,2.086737987231488e-05,52.70591098416238
0,36.05092339075575,31.359387801683337,1.4010347025486986e-05,22.470108400928705
0,5.854286800193913,23.978012330984388,9.204457831829044e-07,9.944100017208028
0,4.344042514052882,19.327905244870603,7.865772845438083e-07,7.890649515166924
0,6.90901517331586,31.329495734582512,1.2024210506571803e-06,12.746170703439809
0,9.17570762840441,22.734513507373634,9.954164512129095e-07,10.636740710398165
0,28.093993968694853,23.098689780493498,1.4464430411585944e-06,17.064228398543797
0,13.637925606195134,20.581788322204403,6.680182079805044e-07,11.406571532139248
0,13.526489190508906,20.976265200534787,1.1459285337862077e-06,11.500918512324077
0,11.418983263437285,21.139854136971437,3.0868182803061145e-07,10.852945903030182
0,13.68520204311696,19.997410843805817,1.0242712541082713e-06,11.22753797039801
0,15.529417117327416,26.64367442476838,9.334736789262379e-07,14.057697491856493
0,2.890454881086209,20.06592766442846,9.936148769330662e-07,7.652127846376516
0,40.477025074269726,58.87752172769903,3.920317241133701e-06,33.11818357409533
0,9.195005890471093,20.80828532718483,9.485776469673458e-07,10.001097388744522
0,6.735691551728701,15.563479062481807,6.402223579727751e-07,7.433057084810955
0,2.877429193425551,12.425589621068255,4.853592860827557e-07,5.101006433284364
0,26.22406886064908,46.777737238723745,2.7983187355935683e-06,24.33393629923052
0,10.84328641176295,30.68846122686997,6.27389446717182e-07,13.843916088674122
